BJCD,SGG_NAME,YEAR,SERVICE_BUSINESS_COUNT,TRANSPORT_BUSINESS_COUNT,MANUFACTURING_BUSINESS_COUNT,YTH_EMP_RT,INFECT_DIS_CT,TRAFFIC_DTH_CT,T_SUICIDE_RT_100K,CLIMATE_DMG_IMPACT,TRAFFIC_ACC_PER_100K,FIRE_ACC_PER_100K,FIRE_DTH_CT,FIRE_DMG,TEACHERS,UNIVERSITIES,UNIVERSITY_ADMISSION_RATE,KINDERGARTEN_TEACHERS,STUDENTS_PER_HIGH_CLASS,PRIVATE_ACADEMIES,MAX_TEMP,MIN_TEMP,AVG_WIND_SPD,MAX_GUST_SPD,MAX_GUST_DIR_DEG,TOTAL_RAIN,HOSPITAL_COUNT,WELFARE_FACILITY,PHC_CNT,DOCTORS,CLINIC,GEN_HOSP,BED_TOTAL,HIGH_RISK_DRINK_RT,WELFARE_RATIO,STRESS_AWARE_SOCIAL_PROT,SELF_HEALTH_AWARE_RT,GENDER_RATIO,FOREIGNERS,SELF_FINANCE,CMR,LAND_AREA,TFR,SINGLE_HOUSEHOLD_RATIO,COMMERCIAL_AREA,INDUSTRIAL_AREA,CAR_REGISTRATION_PER_CAPTICA,RENTAL_NATIONAL,RENTAL_PERMANENT,RENTAL_HAPPY,WATER_SUPPLY_RATE,HOUSE_CNT,SEWERAGE_SUPPLY_RATE,GREEN_RT,PARK,CULTURE,SPORTS_FACILITIES,YOUTH_NET_MOVE_RATE
27170,대구광역시 서구,2020,9.082979616,7.164062777,2208.55,40.4,134.15,5.86,31.6,0,685.4,74,0,12.98715707,782.66,0,72.3,54.48,21.75,81.43,36.8,-11.2,2,13.9,272.8,1366,4.69,0.59,0.59,162.27,4.258587006,0.59,2304.63,13.4,52.34,25.3,46.6,100.5,1276.51,13.7,290,443.47,0.497,34.8,4.45,2.709382646,10.59665973,0,0,3.195811885,100,30099,100,24.92,24.02,5.27,0,-4.9
27200,대구광역시 남구,2020,9.100010865,6.666905901,659.47,41.2,419.42,4.77,33.1,0,608.3,46,0,12.27485874,1019.56,1.36,48.8,81.16,25.08,83.88,36.8,-10.7,1.8,15.8,212.9,1338.1,4.77,0,0.68,661.52,4.294424174,0.68,3373.07,18,53.29,17.7,47.5,92.5,1101.4,11,360,431.69,0.567,43.3,4.86,0,10.59665973,0,0,0,100,29057.1,100,47.5,18.41,5.46,0.68,1.9
27230,대구광역시 북구,2020,8.952483733,7.099358626,2284.77,34.2,125.15,3.86,25.7,0,485.4,54,0.23,12.45491209,1364.87,0.91,87.4,128.33,23.4,140.6,37,-10.4,1.5,15.2,291.1,1354.5,4.54,0.68,0.23,166.72,4.072269355,0.23,1575.19,13.4,51.13,24.2,51.1,99.2,1058.46,18,350,704.81,0.875,30.8,1.81,1.2753628,10.81979828,1432.78,422.93,5.204171509,100,33544.95,99.8,69.5,33.62,3.41,0.23,1.1
27260,대구광역시 수성구,2020,8.854985984,6.588114594,274.33,27,102.52,2.59,25.7,0,503.2,31,0,11.37586889,1092.12,0.24,72.2,105.58,23.58,233.55,36.7,-10.2,1.7,19,83.8,1288,3.54,0.47,0.24,158.37,4.433076149,0.24,979.23,9.9,49,22,67.6,93.7,394.28,25.5,250,592.96,0.628,25.1,1.11,0,10.81979828,0,230.49,0,100,32286.47,99.6,72.87,29.69,3.54,0.94,-5
27290,대구광역시 달서구,2020,8.812779443,7.290299704,1353.85,37.3,139.45,2.69,25.3,0,576.6,38,1.07,11.95524606,1266.67,0.54,64.9,117.61,23.54,177.4,36.8,-11.2,2,13.9,272.8,1366,5.37,0.72,0.18,244.71,4.234396318,0.9,1651,14.1,54.73,24.1,61,97.4,1763.24,22.4,340,354.44,0.743,29.9,0.78,1.53686722,10.81979828,198.16,1298.89,4.304605488,100,33072.99,100,44.29,33.65,2.86,0.54,-3.4
27710,대구광역시 달성군,2020,8.663878935,7.067498861,2158.18,41.9,169.28,8.87,18.7,0,364.4,74,0.77,13.45709428,1051.52,0.39,83.3,180.46,23.84,154.62,35.9,-9.3,1.9,20,2.7,1454.5,2.7,3.08,0.39,84.83,3.895893623,0,1081.21,13.3,35.11,25.5,56.4,103.2,2059.47,27.9,470,2626.68,1.321,25.7,2.01,3.412466974,10.81979828,2533.36,69.41,5.977137402,100,37632.21,91.4,88.66,49.74,2.7,3.08,0.8
27720,대구광역시 군위군,2020,8.718589987,7.012466584,1530.79,46.4,77.4,21.5,47,0,455.8,181,0,14.79145696,872.89,0,86.1,38.7,18.06,25.8,36.1,-14.65,1.35,18.8,320.15,1303.5,0,0,4.3,73.1,3.56671182,0,43,11.8,15.28,18.8,49,104.6,2115.58,7.4,210,43924.15,1.014,38.3,142.8,0,11.15626481,1272.79,0,0,84,47484.52,45.6,84.1,51.6,25.8,30.1,-13.1
28110,인천광역시 중구,2020,9.178233416,8.424882708,533.17,45.4,317.04,5.01,33.2,0,347.8,107,4.29,15.75012938,1389.83,0,58.8,116.65,22.71,97.33,33.6,-12,2.4,20.4,207.5,1130,1.43,2.86,0.72,379.31,3.732657076,0.72,1581.63,14.2,42.35,28.4,50.2,107.8,2810.44,45.2,490,2315.91,0.816,38.8,30.52,4.2314944,10.81979828,1112.15,0,6.938837193,99.8,36480.62,88.7,77.62,7.16,12.88,0,6.2
28140,인천광역시 동구,2020,9.199314813,7.93477131,3183.46,41.2,255.83,6.4,16,0,244.6,56,0,14.39270227,1138.43,1.6,51.5,116.72,22.13,68.75,35.2,-14,1.3,14.8,287.2,1390.5,0,7.99,1.6,183.88,4.244917421,3.2,1323.91,21.4,45.78,32.1,41.5,102,1367.08,11.5,280,639.57,0.697,29.1,11.66,4.613039144,10.59665973,0,0,0,100,39202.46,99.7,10.94,36.78,7.99,3.2,-4.8
28177,인천광역시 미추홀구,2020,8.806537881,7.195029768,697.92,47.7,184.25,2.23,29.2,0,282.2,38,1.73,15.51799884,924.71,0.49,62.3,67.76,20.91,94.47,35.7,-13.7,1.2,16.7,314.2,1437,3.46,1.98,0.49,150.37,3.969159197,0.49,1583.31,15.8,70.73,36.1,52.4,101.5,2201.84,14.9,430,511.2,0.798,33.4,1.95,0.951657876,10.59665973,3.96,0,6.007829901,100,36297.4,100,17.78,31.16,4.45,0.99,0.4
28185,인천광역시 연수구,2020,8.7310118,6.665479875,372.95,38.5,127.24,2.06,19,0,169.1,29,2.58,16.2352471,1098.46,0.26,67.5,110.98,24.27,177.57,35.7,-11.1,2.4,18.4,279.4,1168.5,1.03,1.81,0.26,106.34,3.902376628,0.26,490.9,16.1,58.05,29.4,51.5,98.8,3205.32,33.1,410,635.44,0.946,24.6,3.33,1.822935087,10.81979828,0,426.89,0,100,32883.47,99.6,41.83,28.13,4.9,0.77,4.6
28200,인천광역시 남동구,2020,8.840843578,6.979312859,1784.32,44.9,168.84,3.62,30.1,0,349.1,42,1.33,15.26950818,867.61,0,79.2,122.39,24.25,144.85,35.7,-13.7,1.2,16.7,314.2,1437,3.05,2.47,0.19,226.13,4.233381604,0,1429.13,16.6,63.18,28.4,51.9,98.7,2204.99,21.6,400,480.63,0.808,28.6,0.73,1.553925203,11.00211651,2900.52,364.33,6.087933147,100,35623.41,99.2,41.45,31.6,1.9,0.76,-1.6
28237,인천광역시 부평구,2020,8.760206819,6.79026595,862.69,49.8,130.31,2.22,25.9,0,285.3,33,0.81,14.54808643,833.6,0,72,93.14,22.04,131.12,35.7,-13.7,1.2,16.7,314.2,1437,1.82,2.63,0.2,186.88,4.143452136,0.4,979.87,14.4,62.77,35.2,47.5,97.8,2812.14,17.4,380,401.44,0.713,27.7,0.78,1.115141591,10.81979828,578.43,634.8,0,100,34051.91,100,32.83,27.07,2.63,2.42,-4.1
28245,인천광역시 계양구,2020,8.7245829,7.161063274,772.37,45.9,147.6,1.35,25.2,0,301.3,41,2.36,14.69351525,926.71,0.67,81.5,77.84,23.68,126.37,35.2,-13.4,1.4,14.8,245.3,1386.8,3.03,5.39,0.34,153.66,4.024100909,0.67,1376.24,17.6,59.38,34.7,52.8,99.5,1062.85,15.2,340,667.9,0.669,26.1,0.73,0.955511445,11.60824474,624.09,0,0,99.9,36058.64,99.3,73.55,29.99,3.03,2.7,-4
28260,인천광역시 서구,2020,8.787214222,7.109854953,1843.04,44.5,167.15,2.95,27.4,0,315.8,45,1.84,14.88822387,911.74,0,74.6,108.48,25.76,150.54,34.7,-14.2,1.4,12.8,260.2,1344,2.03,3.14,0.18,144.64,3.824938899,0.92,1169.29,17.3,56.31,36.1,48.2,102.1,2186.19,31.9,410,1253.41,0.95,24.3,1.47,2.020222182,10.81979828,627.44,0,5.884102029,99.9,33723.89,99.1,55.04,44.46,2.4,0.92,-0.7
28710,인천광역시 강화군,2020,9.03558095,7.17350611,936.38,39.5,156.06,15.9,21.8,0,264.4,176,8.67,15.89764483,1064.98,1.45,74.7,69.36,20.86,72.25,34.4,-13.1,1.7,18,242.4,1357.2,2.89,0,1.45,109.82,3.39785848,1.45,1274.51,13,22.92,23.6,50.2,100.2,1187.81,14.5,280,16093.23,1.312,29.1,12.82,3.562465529,11.60824474,0,0,0,81,42372.44,36.6,84.12,13.01,15.9,8.67,-4.6
28720,인천광역시 옹진군,2020,9.129794955,6.121746917,391.1,53.9,107.55,9.78,24.6,0,171.1,191,14.67,15.01933943,1109.75,0,87.8,44,10.48,19.56,32.1,-10.4,3.1,25.4,153.5,1114.5,4.89,0,0,176,2.751748056,0,361.77,23.5,14.86,29.3,53.7,132.1,1051.09,9,420,14192.13,1.125,41.6,0,2.91506437,11.00211651,244.44,498.66,0,38.6,40537.77,55.7,0,0,19.56,0,-2.1
29110,광주광역시 동구,2020,9.512884948,6.689275834,938.8,38.4,378.05,2.92,21.2,15.61397301,524.8,72,0.97,12.43600585,1734.74,2.92,85.8,96.21,23.7,276.98,31.85,-11.15,4,29,112.85,2003,6.8,1.94,0.97,956.3,4.681204872,0.97,5757.21,12.8,49.34,29.9,60.6,97.5,1567.59,13.8,410,1276.03,0.802,40,17.42,0,10.59665973,256.57,0,5.551291528,100,38978.78,99.9,78.51,47.62,18.47,2.92,7.3
29140,광주광역시 서구,2020,9.160652105,6.64697476,439.35,40.6,197.93,3.03,24.2,14.0837646,680.8,61,0,12.07540988,907.69,0,86.2,130.15,26.22,241.42,34,-11.2,2.2,20.1,224.3,1741.1,7.42,1.69,0.34,235.35,4.477223172,1.69,2093.9,15.3,56.45,28.3,54.6,96.1,555.34,19,350,618.05,0.712,33.6,2.24,1.324418957,10.81979828,1009.86,477.45,2.089391873,100,35799.59,99.3,58.27,36.42,4.38,0.34,-2.4
29155,광주광역시 남구,2020,8.783886533,6.492179227,296.86,34,258.65,5.13,29.8,14.54290783,402.2,47,0.47,11.58895329,1489.43,1.86,64.1,149.6,23.5,279.15,34.5,-10.15,1.5,17.35,225.35,1979.25,6.52,0,0.47,238.14,4.150252194,1.86,3093.5,11.1,64.18,27.2,68.3,92.8,677.14,11.4,340,863.55,0.753,29.7,0.97,1.648658626,10.59665973,2500.71,116.51,6.631685522,100,37625.77,99.1,73.07,43.81,6.52,0,-4.8
29170,광주광역시 북구,2020,8.917657818,7.119481905,680.02,37.2,184.23,5.81,21.2,15.05838464,513,58,0.46,12.67042653,1381.17,1.39,73,127.55,25.32,211.42,35.7,-12.4,1.2,14,334.7,1241,5.81,0.23,0.23,179.12,4.082777926,1.39,2681.96,14.8,70.2,26.7,58.9,98.5,1076.13,13.9,390,887.48,0.827,33,1.43,1.232560261,10.81979828,1505.7,1652.53,0,99.8,37815.12,99.2,74.81,39.5,4.41,0.7,-1.6
29200,광주광역시 광산구,2020,8.874390599,7.535109819,1405.89,39.1,168.4,3.7,19.3,14.71158153,514.8,68,0,12.3476857,1360.52,0.99,69.4,149.91,28.05,229.06,34.7,-11.8,1.9,15.4,61.9,1839,4.19,0.74,0.25,175.55,3.94255221,1.48,2336.66,12.8,52.72,27.1,62.5,101.5,2953.31,20.5,420,2061.99,0.9,29.8,1.31,2.415020522,10.81979828,2270.58,463.04,5.570631962,100,36611.61,97.9,77.61,53.26,2.22,0.74,0.4
30110,대전광역시 동구,2020,8.910910902,7.064331586,1056.85,36.3,132.27,7.17,27,14.19730538,494.1,70,0.9,12.39887587,1367.58,1.79,58.6,81.16,21.82,96.85,34.6,-15.8,0.9,12,225,1638,1.79,1.79,0.45,135.41,4.25561271,0.45,1587.74,16.5,67.05,18.2,72.7,101.6,1975.15,11,360,1403.9,0.787,40.6,3.09,0.693147181,10.59665973,1403.46,1681.9,0,100,35540.15,99.2,87.71,36.77,5.38,2.24,-3.1
30140,대전광역시 중구,2020,9.019176235,7.287738463,466.57,44.5,194.01,4.67,33.1,0,520.1,58,0,12.59024762,1291.02,0.42,59.6,129.06,22.55,141.8,36,-11.9,1.3,11.7,194.1,1794,2.12,1.27,0.42,461.9,4.338205355,0.85,2470.39,17.8,67.86,27.7,57.3,97.4,615.58,13,320,575.25,0.697,32.9,3.36,0,10.59665973,0,450.01,3.751854253,100,34833.79,99.4,74.29,35.66,2.97,0.85,-3.1
30170,대전광역시 서구,2020,8.9701384,6.759603238,319.33,45.3,140.62,3.98,25.8,0,488.2,49,1.05,12.03688299,1220.18,0.63,83.9,132.67,24.42,181.64,34.6,-13,1.4,14,214.1,1722.2,5.23,1.05,0.21,310.12,4.533351898,0.63,1585.13,12.8,68.39,18.5,66.3,96.8,675.27,17.6,430,600.78,0.785,35.3,0.98,0.343589704,10.59665973,365.36,651,3.665610827,99.9,32099.48,99.3,69.4,26.16,3.14,0,-0.2
30200,대전광역시 유성구,2020,8.956416685,6.608486337,693.35,41.1,146.42,2.28,22.9,0,513.6,56,0,12.3544883,1736.52,1.42,65.5,170.35,23.35,156.39,33.3,-14,1.4,16.3,234.1,1650.5,3.42,2.28,0.28,152.69,4.079400115,0.28,1307.8,13.9,60.42,29.7,61.9,102,1621.15,27.2,490,1325.18,0.906,38.4,2.23,1.877937165,10.81979828,2837.51,74.06,5.452967921,99.8,33916.54,93.9,85.56,54.69,4.84,2.28,2.4
30230,대전광역시 대덕구,2020,9.04882917,7.751436608,2059.71,45.6,124.16,6.8,31.9,0,426.3,81,0.57,14.80322114,1246.14,1.13,65.5,122.46,22.31,130.96,35.3,-13.8,1.1,11.8,209.6,1716,2.27,0,0.57,154.21,4.175309921,1.13,1404.32,14.1,59.04,28.3,55.3,103.5,1203.06,14.8,360,735.89,0.752,32.8,1.56,3.378951773,10.81979828,79.94,843.61,5.128833059,100,35775.35,99.6,72.04,47.06,6.24,1.13,-1.9
31110,울산광역시 중구,2020,8.837084434,6.791524788,571.24,38.3,159.01,3.68,25.6,0,277.1,45,0.92,12.40909308,884.21,0,79.3,90.99,23.22,207.73,35.5,-8.9,2.2,26.5,126.9,1557.9,2.76,0.46,0.46,133.28,3.924544286,0.92,1059.31,14.1,63.05,25.1,61,102.6,842.39,16.6,360,545.97,0.77,28.2,3.31,0,10.81979828,338.24,0,0,100,32534.75,99.8,62.5,46.42,3.68,2.3,-6
31140,울산광역시 남구,2020,9.160530188,7.195359848,666.74,39.6,122.16,3.44,35.9,0,397.4,82,0.94,15.08371761,1293.18,0.31,70.9,96.23,22.47,315.25,35.2,-5.7,2.5,30.9,102.2,1514,6.25,0.94,0.31,212.46,4.454114711,0.94,1851.19,15.2,47.92,27.8,51.3,104,1394.41,28.4,440,563.95,0.876,30.8,2.54,3.360375387,10.81979828,0,430.54,3.473207918,100,34494.66,99.8,38.43,41.55,3.44,0.62,-2.4
31170,울산광역시 동구,2020,8.613573707,6.04779762,470.65,36.1,251.27,1.91,23.5,0,353.3,63,1.28,11.62155034,1165.13,0.64,66.7,105.23,22.87,168.36,31.9,-8.1,3.2,20.6,112.5,1429.5,0.64,2.55,0.64,294.63,4.011144096,0.64,1256.97,20,54.83,26.5,53.9,109.6,1998.01,18.6,400,474.47,0.882,27.6,3.24,3.387436466,10.59665973,755.07,627.53,0,99.9,34221.9,99.9,61.44,43.37,1.91,0.64,-4.7
31200,울산광역시 북구,2020,8.586467357,6.817031565,1048.33,37.4,139.26,6.39,16.5,0,304.5,64,0,13.0050206,1144.22,0,83,140.17,23.31,178.53,34.25,-10.8,2.3,27.9,165.95,1431.5,1.37,2.28,0.46,70.32,3.509154523,0.91,749.27,16.8,58.96,27.8,50.3,107.4,1055.18,26.7,480,1357.45,1.254,21.4,2.23,3.17805383,10.81979828,2159.22,0,6.07059915,100,34971.74,99,79.18,47.03,5.02,4.11,-0.5
31710,울산광역시 울주군,2020,8.780956477,7.432572561,1718.36,32.6,194.12,6.74,25.2,0,331.6,139,0.9,14.27572632,1214.17,0.9,58.1,103.35,23.14,173.9,33.92,-8.45,2.72,30.25,132.85,1773.75,3.59,2.25,0.45,79.09,3.584906864,0.45,1574.11,10.6,39.84,20.2,58.9,106.8,2760.88,37.7,390,7175.4,1.157,28.2,3.35,4.30676415,11.00211651,1246.53,12.13,0,93.8,37377.89,97.6,71.4,82.68,6.29,6.29,-2.5
36110,세종특별자치시,2020,8.682161718,6.316785554,495.74,35.6,130.4,1.97,18.4,0,228.5,57,0.56,13.7081651,1646.57,0.84,78.1,264.17,22.57,193.63,35.6,-17.05,1.3,16.4,231.18,1527.75,0.56,4.22,0.28,123.94,3.996364154,0.56,559.54,9.7,35.65,24.1,50.5,99.6,1426.52,59.3,530,5427.3,1.277,31.3,4.55,2.156402583,10.81979828,1364.97,0,4.84780259,98.7,38469.67,95.7,68.27,95.83,6.46,4.78,5.8
41110,경기도 수원시,2020,8.818590282,6.74476565,469.61,42.4,132.54,2.45,23.6,0,377.7,46,1.1,14.58618808,1078.93,0.34,67.7,116.77,24.64,172.84,34.9,-12.6,2,18.4,204.5,1635.5,2.87,2.02,0.34,228.48,4.151984342,0.34,1076.91,12.6,45.14,27.4,57.1,101.4,3021.3,45.9,470,605.78,0.796,31.4,0.45,0.254642218,10.59665973,800.87,153.87,4.342245765,100,31383.1,99.8,53.92,35.75,3.63,1.35,0
41130,경기도 성남시,2020,8.972803735,6.746470881,637.19,42.8,110.31,3.3,21.3,0,387.2,51,1.38,14.55821176,1009.82,0.32,61.5,89.89,23.95,207.43,35.1,-12.5,0.9,14.9,225.1,1602.5,2.13,1.91,0.32,326.04,4.478699522,0.64,1160.67,12,46.05,27.7,55.2,98.1,1615.21,60.5,460,706.12,0.767,31.2,0.59,0.182321557,10.59665973,1536.38,537.41,5.218191322,100,27931.4,99.6,73.27,30.21,2.98,0.53,0.7
41150,경기도 의정부시,2020,8.787571412,6.687295623,424.29,38.3,181.07,2.82,31.7,0,367.1,49,1.52,15.26448315,881.94,0.22,73.2,89.45,23.18,159.84,35.4,-15.6,1.1,17,157.5,1787.5,3.03,5.41,0.22,202.72,4.135326544,1.08,1311.65,17.6,51.04,27.2,54.9,97,1027.7,25,400,415.85,0.795,28.1,0.78,0.157003749,10.59665973,1609.67,307.99,6.022793626,99.3,34172.53,98.9,77.71,45.05,1.95,0.65,3
41170,경기도 안양시,2020,9.020812915,7.078678791,915.96,41.3,129.63,1.64,22.2,0,243.1,43,1.64,13.88271213,1007.59,0.73,63.9,90.18,24.08,191.26,33.9,-11.5,2,24.1,310.2,1583,2.55,1.64,0.36,214.35,4.260000234,0.36,826.87,12.2,46.43,30,55.3,97.8,1189.58,37.8,420,304.89,0.87,23.9,0.73,0.727548607,10.59665973,361.25,88.9,0,100,32473.5,100,64.79,33.63,2.91,1.09,-4.1
41190,경기도 부천시,2020,8.890666647,6.953416744,1646.17,42.5,188.91,2.81,25.5,0,411.1,43,1.47,14.71345232,911.43,0.49,70.5,97.26,22.76,154.82,35,-11.9,1,12.1,276.4,1423.5,2.69,1.1,0.37,209.07,4.146304301,0.61,1443.7,15.7,54.68,32.2,52.6,98.5,2982.1,30.9,400,264.06,0.745,27,0.51,0.518793793,10.59665973,660.69,414.84,3.615501984,100,33183.73,99.9,41.18,28.47,3.3,0.73,-1.2
41210,경기도 광명시,2020,8.782184771,6.968812748,793.37,36.8,93.1,1.34,25,0,322.8,59,1.67,14.69372155,967.18,0,74.3,90.09,23.71,183.19,35.6,-11.7,1.7,18.3,180.5,1480,1.34,2.68,0.33,155.06,4.271932712,0.33,681.52,10.2,49.24,30.4,63.7,97.3,1496.66,34,400,538.85,0.823,23.8,1.94,0.576613364,10.59665973,1891.5,1102.48,0,99.9,34659.53,99.2,69.38,47.22,3.68,2.01,-6.8
41220,경기도 평택시,2020,8.875672906,7.171318824,1028.65,42.4,143.87,7.63,26.6,0,593.7,94,2.98,15.73242297,975.79,0.56,73.8,109.62,25.74,137.17,34.8,-13.6,1.3,19.5,295.3,1209.5,2.23,2.79,0.37,124.7,3.895893623,0.74,831.55,11.7,36.29,28.9,50.9,106.9,4311.87,41.5,550,3107.16,1.061,32.6,2.27,2.495681723,10.81979828,1673.9,138.47,5.949235313,100,40920.93,86.6,49.05,84.12,2.98,4.28,7.5
41250,경기도 동두천시,2020,8.812279286,6.769802699,658.17,39.1,129.3,4.24,44.3,0,348.7,95,1.06,15.4838141,982.48,1.06,66.7,58.29,23.21,95.39,35.5,-15.9,1.4,17.9,175.3,1641.9,1.06,3.18,1.06,129.3,3.770229,0,2515.02,16.9,40.54,25.6,68.2,99.4,3533.54,14.4,350,2031.73,0.809,31.7,12.33,2.768204124,10.59665973,1635.35,0,5.622427796,97.7,40014.63,98.9,75.79,51.93,7.42,4.24,-0.5
41270,경기도 안산시,2020,8.931978729,7.079150696,1920.86,37.7,182.62,5.34,28.6,0,600.2,67,0.92,15.25689689,1010.21,0.61,71.9,86.42,22.87,146.43,32.9,-11.7,1.4,20.5,248,960.5,3.21,5.65,0.31,183.84,4.024815833,0.46,1459.27,18.7,38.04,32.2,47.3,105.2,7828.5,37.8,450,926.69,0.869,31.4,0.67,1.587192303,10.81979828,686.35,89.78,0,99.8,33628.94,99.3,71.85,48.25,4.28,5.19,0.6
41280,경기도 고양시,2020,8.907640765,6.647571635,748.04,39.4,155.11,3.43,21.6,0,332.3,47,1.11,14.72782238,867.85,0.19,68.8,96.92,24.19,186.15,36.2,-14.8,1.2,16.5,243.3,1443.8,1.02,6.3,0.09,61.8,3.121483479,0.09,1215.79,13.2,47.93,31.1,54.5,96,1067.63,33.8,390,945.04,0.788,25.2,0.54,0,10.59665973,1738.95,338.67,5.620799337,99.7,30987.77,92.8,76.47,27.61,3.61,2.04,1.1
41290,경기도 과천시,2020,8.956310976,6.684186637,237.23,27.7,61.68,9.49,18.4,0,295.7,62,0,14.89257993,890.39,0,68.2,52.19,21.29,120.19,33.8,-14.4,2.2,22.8,224.2,1584.3,0,6.33,1.58,72.75,4.112511866,0,0,8.4,26.13,26.5,66.2,96.6,262.53,40.8,520,2996.95,0.993,18.3,5.91,0,10.59665973,0,0,0,98.6,23436.29,98.6,86.77,123.36,17.4,4.74,9.3
41310,경기도 구리시,2020,8.995936022,6.935934489,597.61,41.3,183.33,3.04,21.4,0,383.9,56,2.03,15.18707533,803.73,0,75.9,87.62,24.94,194.48,36.2,-14.2,1.5,16.5,239.1,1525,4.05,3.55,0.51,268.42,4.309859086,0.51,1238.77,15.1,45.48,30.7,61.2,98.4,710.04,31.1,370,530.76,0.784,24.8,1.99,0,10.59665973,590.52,192.45,5.301013728,100,30667.4,99.6,75.5,54.7,3.04,0.51,-1
41360,경기도 남양주시,2020,8.781136209,6.832352623,1159.09,36,127.99,4.49,20.8,0,316.1,58,2.38,15.01904644,929.74,0.14,72.8,107.67,25.53,148.46,35.6,-14,1.5,18.9,233.4,1696.5,1.82,0.7,0.28,96.17,3.816392774,0.42,870.86,17.9,50.19,29.7,55.6,99.2,1001.09,30.1,340,4101.1,0.868,21.1,0.33,0.113328685,10.59665973,2711.82,0,6.031262017,97.2,33722.13,95.9,82.81,34.35,3.64,2.66,1.4
41370,경기도 오산시,2020,8.678976951,6.928028384,599.85,41.9,146.26,2.61,27.3,0,474.5,44,3.48,14.66025253,1180.98,0.87,81.5,174.99,27.16,126.24,34.5,-13,1.4,18.8,236.6,1556.2,3.05,3.05,0.44,123.19,3.805995601,0.87,1270.65,18.8,37.19,28.4,51.4,107.1,4018.28,30.4,510,1017.3,0.919,32.3,2.05,1.757857918,10.81979828,3633.91,0,6.986030271,100,35835.46,99,65.3,49.19,5.22,1.31,3.4
41390,경기도 시흥시,2020,8.934194171,7.204587858,3465,44,183.27,5.19,24.4,0,457.8,72,2.99,14.837924,975.85,0.4,74.7,94.43,25.72,157.72,35.3,-13.6,2,18.5,284.1,1379.5,0.6,3.39,0.2,101.02,3.877845554,0.6,902.78,16.2,44.24,33.8,54,109.4,6470.42,43.1,520,1935.14,0.979,29,0.74,1.764730797,10.81979828,1385.12,381.52,5.895916839,99.9,35776.96,96.2,72.79,66.48,3.19,2.79,6.5
41410,경기도 군포시,2020,8.690911177,7.16574074,1415.31,40.1,174.59,3.29,26,0,259,51,0.73,14.02687927,943.42,0.37,72,93.87,22.74,159.25,35.2,-12.3,1.4,21.3,251,1588.5,1.1,4.75,0.37,142.44,3.925334019,0.73,836.04,16,47.21,27.9,58.2,98.5,2282.03,32,430,439.02,0.912,25.2,0.91,1.497388409,10.59665973,725.37,1329.85,5.172300526,100,33292.55,99.8,68.32,52.96,3.29,0.73,-0.5
41430,경기도 의왕시,2020,8.583435885,7.010744986,862.66,36.8,98.9,3.05,18.6,0,252.8,67,3.05,14.40993881,801.61,0.61,70.1,71.43,22.44,107.45,33.2,-13.4,1,20.7,93.1,1467.5,1.22,9.16,0.61,79.37,3.72062034,0,1149,15.3,43.87,28.8,53.7,99,648.37,36.2,420,987.82,0.886,21.7,1.05,1.652497402,10.59665973,2308.37,0,7.252266544,100,35287.4,99.9,84.87,80.59,4.88,1.83,4.2
41450,경기도 하남시,2020,8.98722932,6.766491209,926.56,46.1,106.32,4.43,21.4,0,406.2,62,1.7,15.64616882,755.83,0,69.2,77.7,23.09,125.4,36.8,-14.5,1.4,16,133.8,1545,2.39,2.39,0.34,94.05,3.998200702,0,624.63,14,46.97,26.6,61.1,101,738.79,45.7,480,1296.29,0.887,30,1.26,0.223143551,10.59665973,2771.15,554.43,6.846422281,98.7,28922.96,99.4,83.85,65.43,2.73,1.7,15
41460,경기도 용인시,2020,8.760446774,6.881247019,624.01,35.2,128.56,3.26,17.2,13.31785401,303.7,39,1.49,14.4695729,1039.22,0.65,69.7,106.5,28.02,183.21,35.6,-14.9,1.4,18.6,269.8,1662.8,1.02,1.95,0.28,118.42,3.8772245,0.28,816.72,12.9,33.97,25.1,58.9,98.4,1557.57,50.2,400,2959.57,0.907,23.3,0.36,0.350656872,10.59665973,1538.2,0,2.017566138,99.4,32510.69,93,88.15,38.35,4,3.35,2.1
41480,경기도 파주시,2020,8.869930995,7.157423909,1730.61,37.9,155.06,7.3,27.8,0,316.8,81,2.79,15.05100225,957.65,0.21,72,111.47,24.92,141.53,32.8,-17.4,1.4,18.3,198.5,1121.9,2.79,0.43,0.21,95.36,3.706964922,0.21,1083.72,14.5,36.58,28.1,58.6,102.8,2288.36,33.5,410,4351.65,0.917,25.6,1.09,1.713797928,10.81979828,3546.91,0,6.7084137,99.1,34471.25,93.9,59.33,45.75,8.81,3.44,2.7
41500,경기도 이천시,2020,8.887938482,7.682095275,1227.63,45.7,131.88,11.45,23.2,15.83534017,506.4,112,4.12,15.52847106,1064.62,0.92,74.5,86.54,23.64,180.87,34.6,-14.9,1.6,24,282.6,1642.2,1.83,1.83,0.46,118.14,3.930059368,0.46,1082.02,23.5,34.05,32,48.5,107.1,3219.04,43.9,460,7695.94,0.921,29.2,2,2.39059597,10.81979828,805.91,0,4.896271406,99.4,35769.82,92.2,87.38,41.21,5.49,9.62,2.2
